0,1,2,3,4
135,CHEMICAL- WATER,Construction Water,Sulphate content,IS 3025 (Part-24/Sec-1)
136,CHEMICAL- WATER,Construction Water,Total suspended solids(Suspended Matter),IS 3025 (Part-17)
137,CHEMICAL- WATER,Drinking Water,Total Alkalinity as Ca CO3,IS 3025 (Part-23)
138,CHEMICAL- WATER,Drinking Water,Boron,IS 3025 (Part-57)
139,CHEMICAL- WATER,Drinking Water,calcium (Ca),IS 3025 (Part-40)
140,CHEMICAL- WATER,Drinking Water,chloride (Cl),IS 3025 (Part-32)
141,CHEMICAL- WATER,Drinking Water,Colour test (hazen color),"IS 3025 (Part-4), Cl. 4.0"
142,CHEMICAL- WATER,Drinking Water,Flouride (F),"IS 3025 (Part-60), Cl. 5.0"
143,CHEMICAL- WATER,Drinking Water,Free Residual Chlorine,IS 3025 (Part-26)
144,CHEMICAL- WATER,Drinking Water,Iron (Fe),IS 3025 (Part-53)
145,CHEMICAL- WATER,Drinking Water,magnesium (mg),IS 3025 (Part-46)
146,CHEMICAL- WATER,Drinking Water,Phenolphthalein alkalinity,IS 3025 (Part-23)
147,CHEMICAL- WATER,Drinking Water,Potassium (K),IS 3025 (Part-45)
148,CHEMICAL- WATER,Drinking Water,Sodium (Na),IS 3025 (Part-45)
149,CHEMICAL- WATER,Drinking Water,Sulphate (SO4),IS 3025 (Part-24/Sec-1)
150,CHEMICAL- WATER,Drinking Water,Total dissolved solids,IS 3025 (Part-16)
151,CHEMICAL- WATER,Drinking Water,Total Hardness as Ca Co 3,IS 3025 (Part-21)
152,CHEMICAL- WATER,Drinking Water,Turbidity (NTU),IS 3025 (Part-10)
153,CHEMICAL- WATER,Industrial Water,"Biochemical oxygendemand, BOD",IS 3025 (Part-44)
154,CHEMICAL- WATER,Industrial Water,Oil & grease,IS 3025 (Part-39)
155,CHEMICAL- WATER,Industrial Water,Total suspended solid or TSS,IS 3025 (Part-17)
156,ELECTRICAL- CABLES& WIRES,H.R PVC Insulated Winding Wires for Submersible Motors (Test on Insulation and Jacket Material),Heat shock Test,"IS 10810 (Part-14), IS:8783 (Part-4/Sec-1)"
157,ELECTRICAL- CABLES& WIRES,Welding Cable(Test on Conductor),Diameter of wire,IS :9857
158,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Tensile strength at break,"IS: 10810 (Part-7):,IS:14255"
159,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Test for thickness,"IS: 10810 (Part 6):,IS:14255"
160,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Test on messengerconductor ),Wrapping test onalumminum conductor,"IS: 10810 (Part 3),IS:14255"
